gun,S,pay,pnl,cm,taker
08-29,1788046800,445.127254,-38.09629838999999,0.916789938038333,100.0
08-29,1788047100,200.0,-21.0,1.21,0.0
08-29,1788047400,200.0,47.0,,0.0
08-29,1788047700,1184.6560570000001,82.88354284000002,0.9264733529964841,98.69
08-30,1788048600,30.95478,7.1195993999999985,,0.0
08-30,1788048900,582.298837,69.30115118999998,0.7718593880474731,0.0
08-30,1788050400,252.489287,-28.60660926,1.2439328621599413,0.0
08-30,1788051000,318.8041839999999,-43.56554757999996,0.629925780020008,0.0
08-30,1788051300,235.802958,9.657504579999994,0.7340438747720383,0.0
08-30,1788051600,142.14814700000002,36.37999969000002,,0.0
08-30,1788051900,155.925161,-35.517772470000004,,0.0
08-30,1788052200,80.02,-46.4116,,0.0
08-30,1788053100,94.818625,-3.792745,,0.0
08-30,1788053400,199.992726,-54.000800139999996,1.54,0.0
08-30,1788053700,200.0,-10.0,1.1,0.0
08-30,1788054600,111.241665,-33.1946656,,0.0
08-30,1788054900,199.97776,34.002224,0.66,0.0
08-30,1788055200,60.12195,24.6499995,,0.0
08-30,1788056100,2.929109,-0.61511289,,0.0
08-30,1788056700,100.0,79.0,,0.0
08-30,1788057000,199.987909,-25.95508466000001,1.2595565322552207,0.0
08-30,1788057600,18.844322,6.972399139999997,,0.0
08-30,1788057900,58.48,-18.128800000000002,,0.0
08-30,1788058200,100.0,43.99999999999999,,0.0
08-30,1788058500,191.209357,-89.34095921000001,,0.0
08-30,1788059400,100.0,19.0,,0.0
08-30,1788060600,4.628946,0.87949974,,0.0
08-30,1788060900,88.858232,48.57599488,,0.0
08-30,1788061200,35.899992000000005,-10.7699976,,0.0
08-30,1788061500,27.3,4.641000000000002,,0.0
08-30,1788061800,151.571424,88.87999744000001,,0.0
08-30,1788062400,99.997266,-11.999671919999999,,0.0
08-30,1788063300,217.744434,-19.88684776000001,1.146255067218955,0.0
08-30,1788063600,100.0,-37.0,,0.0
08-30,1788064800,290.228448,43.092580080000005,0.9304833916460236,87.85
08-30,1788065100,127.31,-14.249700000000004,1.1800000000000002,0.0
08-30,1788065400,36.11267600000001,14.806197160000007,,0.0
08-30,1788067800,100.0,-34.0,,0.0
08-30,1788068400,187.062555,-10.909581349999996,1.04,78.48
08-30,1788068700,78.60427899999999,13.756797179999996,0.6500000000000001,0.0
08-30,1788069300,100.0,22.0,,0.0
08-30,1788069600,290.705602,1.7082982599999923,1.0924326310151904,0.0
08-30,1788069900,35.0,-1.0499999999999998,,0.0
08-30,1788072000,100.0,-40.0,,0.0
08-30,1788072300,137.81238,-31.32389336,1.5504695024103725,0.0
08-30,1788072600,197.53,70.3331,,0.0
08-30,1788072900,62.59,23.7842,,0.0
08-30,1788073200,123.04475,-77.0130525,,0.0
08-30,1788073800,58.89,-4.711199999999998,,0.0
08-30,1788074700,107.46,-48.7744,,0.0
08-30,1788075000,415.256189,149.05299572999996,,0.0
08-30,1788075300,465.568852,65.95863639999999,1.2849538121373663,66.19
08-30,1788075600,100.0,44.99999999999999,,0.0
08-30,1788075900,544.449042,-153.57164501999998,1.2790055127839244,0.0
08-30,1788076200,873.0155450000001,-48.01621723000005,1.0364733260483145,137.52
08-30,1788076800,339.784857,-119.36859473000001,1.3423577571743,0.0
08-30,1788077100,100.0,-17.000000000000004,,0.0
08-30,1788077700,215.658949,-73.95055062,,0.0
08-30,1788078000,441.99494300000003,102.53293657999998,1.088228979063412,70.35
08-30,1788078300,64.74333,58.268997,,0.0
08-30,1788078600,352.81941,109.95859940000003,,0.0
08-30,1788078900,210.265332,58.079599599999995,,0.0
08-30,1788079500,644.832712,-93.76368806000005,0.9562631533689419,100.0
08-30,1788079800,200.0,68.0,,0.0
08-30,1788080400,217.09999999999997,-28.62415,1.2639602325833663,100.0
08-30,1788080700,210.760587,-134.60198742,,0.0
08-30,1788081000,465.74672,-114.04245729,1.0620156468467141,100.0
08-30,1788081300,443.0,58.02680000000004,0.915895141728907,100.0
08-30,1788081600,703.409741,2.666371259999977,0.7464023753721227,122.47
08-30,1788081900,557.768315,95.41641171999999,0.9348298223144176,0.0
08-30,1788082200,434.344653,128.01269874999997,0.7012324273958107,0.0
08-30,1788082500,64.043332,19.212999600000003,,0.0
08-30,1788083400,300.0,60.0,,0.0
08-30,1788083700,344.971606,38.391197860000034,1.0740809466710195,0.0
08-30,1788084000,660.575554,230.66829944,,100.0
08-30,1788084300,45.139284,12.638999519999999,,0.0
08-30,1788084600,350.17915600000003,-83.44960035999998,1.2836379522601657,0.0
08-30,1788084900,98.55441499999999,84.48997343999999,,0.0
08-30,1788085200,146.372624,-14.489429760000007,1.05,0.0
08-30,1788085500,120.040807,-7.862302819999998,0.391456896940201,0.0
08-30,1788086100,30.36,-5.768399999999998,,0.0
08-30,1788086400,28.089881,-3.0898869099999993,,0.0
08-30,1788086700,71.219081,-18.31598754,,0.0
08-30,1788087600,80.871626,34.77479918000001,,0.0
08-30,1788088500,293.99904000000004,96.9468991,0.44725241438492236,0.0
08-30,1788088800,775.277466,-78.71608637999998,1.1434939446929302,0.0
08-30,1788089100,300.0,43.78885,0.875,19.6
08-30,1788089400,425.33827799999995,141.66034158,0.5986140895806193,100.0
08-30,1788090000,139.74,29.397400000000005,0.98,0.0
08-30,1788090300,145.068532,5.3907856900000155,1.0572421203430733,0.0
08-30,1788090600,360.0,38.974320000000006,1.0595557692307693,100.0
08-30,1788090900,57.868,17.360400000000006,,0.0
08-30,1788091200,119.61538300000001,19.099999580000002,,0.0
08-30,1788091500,562.553575,191.80359834,,0.0
08-30,1788091800,1057.7055699999999,228.71263855999985,,300.0
08-30,1788092100,132.56,24.68759999999999,,0.0
08-30,1788092400,103.59009599999999,37.354598439999975,,0.0
08-30,1788092700,252.138221,-142.27602155,,0.0
08-30,1788093000,84.84,23.702000000000005,,0.0
08-30,1788093300,67.0,19.43,,0.0
08-30,1788093600,400.482535,-84.76725095999998,1.4233060664430486,0.0
08-30,1788094200,192.43118700000002,-37.07578992,,0.0
08-30,1788094500,110.0,-0.04251000000000005,0.99,55.0
08-30,1788094800,1282.155908,-40.926562937776,1.2091233662452616,474.82
08-30,1788095100,45.717141,16.000999349999997,,0.0
08-30,1788095400,278.214869,48.43459961000002,,0.0
08-30,1788095700,564.158944,-47.93455972000004,0.8739411897101295,135.0
08-30,1788096000,100.0,33.0,,0.0
08-30,1788096300,399.99571299999997,13.571499459999984,0.9321344031509315,0.0
08-30,1788096600,1224.952334,51.7426946500002,1.0471095132975712,75.61
08-30,1788096900,651.69089,7.546937259999993,0.9724461785564933,166.57
08-30,1788097500,453.29494,165.88769793517406,,0.0
08-30,1788097800,1882.638655,-237.42055790999996,1.188122073307369,402.03
08-30,1788098100,668.143234,-4.86993657000005,0.9310542219281966,100.0
08-30,1788098400,387.999362,-285.97366282999997,,0.0
08-30,1788098700,1175.1966360000001,-118.11730996200004,1.099050435173004,0.0
08-30,1788099000,434.934096,22.886549039999977,1.3673254504422947,74.41
08-30,1788099600,398.63156999999995,9.107684899999995,0.6960947959716326,120.0
08-30,1788099900,158.95552600000002,22.115152240000015,0.914755379392104,17.8
08-30,1788100200,865.278595,43.68513372999996,0.6248730839217403,182.64000000000001
08-30,1788100500,25.0,5.0,,0.0
08-30,1788101100,455.709065,-199.9675443,1.5310090408859427,0.0
08-30,1788101400,199.994544,-8.843700160000012,1.0859088679878375,44.01
08-30,1788101700,533.9711669999999,-27.540696449999928,1.0905260032296717,253.98000000000002
08-30,1788102000,189.3024,52.38560000000001,,0.0
08-30,1788102300,90.40859999999999,-52.932902,,0.0
08-30,1788102600,100.0,13.0,,0.0
08-30,1788102900,365.71000000000004,-111.4683,1.6825,0.0
08-30,1788103200,11.278686,-4.39868754,,0.0
08-30,1788103500,200.0,-16.000000000000004,,0.0
08-30,1788103800,100.0,36.0,,0.0
08-30,1788104100,548.22646,-103.88451475,1.1577267981689896,300.0
08-30,1788104400,304.0,23.75355000000002,1.1020377450980392,100.0
08-30,1788104700,70.777765,-33.072967489999996,,0.0
08-30,1788105000,898.167171,154.70890233999998,0.5171981788160721,188.4
08-30,1788105300,231.04000000000002,89.13520000000003,,0.0
08-30,1788105600,100.0,-42.0,,0.0
08-30,1788105900,294.213863,-28.727313580000015,1.532699394066421,78.22999999999999
08-30,1788106200,7.692305,-2.6923067499999997,,0.0
08-30,1788106500,236.06528400000002,-171.82338776999998,,0.0
08-30,1788106800,100.0,10.0,,0.0
08-30,1788107100,100.0,-8.999999999999996,,0.0
08-30,1788107700,422.932635,167.1997072,0.640185767692641,26.85
08-30,1788108000,137.33333199999998,14.479999839999977,,0.0
08-30,1788108600,347.8349769999999,-16.890977530000015,0.7319589532500949,56.83
08-30,1788108900,200.0,-1.9444500000000176,1.0100000000000002,173.01
08-30,1788109200,599.91947,-118.17796898,1.3935923840236677,24.939999999999998
08-30,1788109500,200.0,4.0,0.96,0.0
08-30,1788110100,81.84,1.2671500000000009,0.9685630498533724,2.81
08-30,1788110400,224.532713,66.61373164,0.4618914690002955,100.0
08-30,1788110700,571.2197759999999,-310.02138794999996,,0.0
08-30,1788111000,299.994743,-107.99784463,,0.0
08-30,1788111300,503.56765100000007,58.486189560000014,0.6575018972115302,0.0
08-30,1788111600,669.977697,-14.30680276999999,0.7163853661612924,0.0
08-30,1788111900,339.300693,-114.80681357999998,,0.0
08-30,1788112200,490.47277999999994,-36.25605965363201,1.1010883117824442,0.0
08-30,1788112500,51.110713000000004,28.62199928,,0.0
08-30,1788115200,141.583355,-45.101564,,0.0
08-30,1788115500,206.51515,-40.215151000000006,,0.0
08-30,1788115800,256.25676,-35.05230800000001,0.6943866744327438,140.0
08-30,1788116100,470.071173,3.540408819999982,0.8142107861815553,76.49
08-30,1788116700,309.985832,-31.87657011999997,1.5378577912818423,21.0
08-30,1788117000,397.7947,-14.747745000000009,0.8175288965090863,28.0
08-30,1788117300,116.71884299999999,16.11299550999999,1.4315128963643984,8.36
08-30,1788117600,86.976355,27.95219745,,0.0
08-30,1788117900,558.569157,-69.68834265000001,0.8720247572532549,225.0
08-30,1788118200,709.99319,-57.60021070000005,1.0668822424534552,100.0
08-30,1788118800,371.901977,12.408012069999984,1.2496414626146115,133.99999999999997
08-30,1788119400,33.898304,-13.898304640000003,,0.0
08-30,1788119700,132.95,43.0145,,0.0
08-30,1788120000,100.0,37.0,,0.0
08-30,1788120300,100.0,36.0,,0.0
08-30,1788120600,157.019924,-15.592345839999997,,0.0
08-30,1788120900,74.31,-47.5584,,0.0
08-30,1788121200,22.63,4.4315599999999975,0.9,4.05
08-30,1788121500,20.892856000000002,-15.042856319999999,,0.0
08-30,1788121800,99.986664,29.995999200000014,,0.0
08-30,1788122100,100.0,-93.0,,0.0
08-30,1788122400,227.935711,43.14799954,,0.0
08-30,1788122700,297.908458,-209.85745892,,0.0
08-30,1788123000,157.900415,38.678099599999996,,0.0
08-30,1788123600,99.997618,20.999499779999994,,0.0
08-30,1788123900,240.548122,-24.849480979999996,1.0088472464968261,99.68
08-30,1788124200,304.47220999999996,-62.450931000000004,,102.88
08-30,1788124500,100.0,34.0,,0.0
08-30,1788124800,100.0,-54.0,,0.0
08-30,1788125100,141.665383,29.41649978999999,,0.0
08-30,1788125400,64.38487699999999,21.21159903999998,,0.0
08-30,1788125700,99.99391,45.9971986,,0.0
08-30,1788126000,166.21901100000002,20.174585710000002,0.9300000000000002,0.0
08-30,1788126300,112.066665,16.809999750000003,,0.0
08-30,1788126600,141.863332,-40.7453328,,0.0
08-30,1788126900,792.183528,5.760891329999993,0.9807383916030844,132.73000000000002
08-30,1788127200,471.04753300000004,366.00897110000005,,0.0
08-30,1788128100,100.0,51.0,,0.0
08-30,1788128400,100.0,6.800000000000011,,0.0
08-30,1788129000,132.627363,30.173749199999996,0.5450301327819821,0.0
08-30,1788129300,69.52,-8.3424,,0.0
08-30,1788130200,199.98856999999998,67.999199,0.31999999999999995,0.0
08-30,1788130500,432.342597,-45.31471613999997,0.9277047740087185,0.0
08-30,1788130800,294.084813,11.659210269999974,0.8971371229566908,0.0
08-30,1788131100,416.442981,-57.70178419999996,0.8602566669980902,11.2
08-30,1788131400,712.6570579999999,0.17599470000004658,0.9347281581892014,0.0
08-30,1788131700,300.0,-9.0,,0.0
08-30,1788132300,438.35714,293.4799984,,0.0
08-30,1788132600,337.50379899999996,-38.05218191,0.8386931123114361,65.0
08-30,1788132900,5.0,1.35,,0.0
08-30,1788133200,599.991847,9.598341419999997,0.9680092792321786,0.0
08-30,1788133500,261.71697800000004,138.70999834000003,,0.0
08-31,1788134400,540.005452,151.33496887999996,0.5858674559847009,189.0
08-31,1788136200,131.71,-36.1568,1.1395427309996846,20.0
08-31,1788136500,160.07077,-16.007076999999995,,0.0
08-31,1788136800,266.97398200000003,52.60448108000001,0.6914730154579467,9.0
08-31,1788138600,200.0,-37.0,1.37,0.0
08-31,1788138900,400.156871,-22.716360969999982,0.9303810342165271,15.72
08-31,1788139200,412.415674,-51.475316119999974,1.2462456703165672,40.4
08-31,1788139500,5.0,3.9,,0.0
08-31,1788139800,55.964283,-16.7892849,,0.0
08-31,1788140700,199.99585000000002,-35.999253,,0.0
08-31,1788141000,300.0,-27.0,,0.0
08-31,1788141600,299.987825,37.000199249999994,0.4699994999749988,0.0
08-31,1788141900,200.0,-2.8999999999999915,1.029,0.0
08-31,1788142500,300.0,-3.202069999999992,1.068209,200.0
08-31,1788142800,43.0,-15.049999999999999,,0.0
08-31,1788143100,100.0,-28.000000000000004,,0.0
08-31,1788143400,229.13757099999998,16.128421369999998,0.728445856241171,0.0
08-31,1788144600,131.148147,29.81999938,,0.0
08-31,1788144900,283.65557,147.20759377000005,,0.0
08-31,1788145200,15.112447,-7.75734797,,0.0
08-31,1788145500,64.33,-26.1755,,0.0
08-31,1788146400,100.0,-54.0,,0.0
08-31,1788147000,400.0,16.99839,0.9115,100.0
08-31,1788147600,100.0,68.0,,0.0
08-31,1788147900,507.2439,19.103598000000005,0.7738211482799171,100.0
08-31,1788148200,100.0,32.000000000000014,,0.0
08-31,1788148500,57.673595,-6.33324245,,0.0
08-31,1788148800,272.8,-4.689999999999998,0.8249189814814815,0.0
08-31,1788149100,210.526206,-72.832795226,,0.0
08-31,1788149400,233.0,113.43,0.7003030303030304,0.0
08-31,1788149700,100.0,-34.0,,0.0
08-31,1788150000,100.240905,-17.387907700000003,0.9469886634624698,0.0
08-31,1788150600,148.72215,18.859316579999998,0.8099999999999999,0.0
08-31,1788150900,500.0,-59.0,0.6825000000000001,0.0
08-31,1788151500,531.7687400000001,75.9289621,0.8312033056008086,54.239999999999995
08-31,1788151800,5.02,-0.6023999999999999,,0.0
08-31,1788152400,300.0,-6.8925000000000125,1.105,100.0
08-31,1788152700,299.985,12.7329,0.8132741637081854,198.91
08-31,1788153300,100.0,-7.9999999999999964,,0.0
08-31,1788153600,70.0,-24.5,,0.0
08-31,1788153900,554.811541,-33.998096610000005,1.0867748140358418,45.510000000000005
08-31,1788154200,161.84846,-29.797061,0.9736400946251229,45.0
08-31,1788154500,51.843122,-17.108230260000003,,0.0
08-31,1788155100,200.0,-38.0,,0.0
08-31,1788155400,40.72,7.736800000000001,0.62,0.0
08-31,1788155700,282.209409,69.90239812,0.86,0.0
08-31,1788156000,200.0,-40.837180000000004,,100.0
08-31,1788156300,60.0,-2.4,,0.0
08-31,1788156600,299.99285599999996,104.99749959999994,,0.0
08-31,1788156900,200.0,34.0,,0.0
08-31,1788157200,100.0,32.0,,0.0
08-31,1788157500,99.989997,25.997399220000005,,0.0
08-31,1788157800,38.81,-6.597700000000001,,0.0
08-31,1788172800,559.286413,138.87460365,0.5171823102458053,50.09
08-31,1788173100,445.049075,35.217896999999994,1.000388439407853,0.0
08-31,1788173400,13.536200000000001,3.326136000000001,0.73,5.0
08-31,1788173700,320.24976599999997,52.59421403999997,0.7215975180191658,100.0
08-31,1788174000,105.23809399999999,-21.93809478,,0.0
08-31,1788174300,470.55580699999996,96.87556169000004,0.5813264357923819,99.99
08-31,1788174900,498.398155,42.647589150000016,0.6348414813059384,195.71
08-31,1788175800,99.99095700000001,-6.999366990000001,,0.0
08-31,1788176100,80.74828399999998,-24.46328968,,0.0
08-31,1788176700,274.07135,38.27011900000001,0.3885245708807641,8.19
08-31,1788177000,214.479845,70.941195,0.47941124846451194,0.0
08-31,1788177300,512.782861,-20.88378241999996,0.9091167231970905,15.66
08-31,1788177600,146.084284,20.45179976,,0.0
08-31,1788177900,48.72,37.514399999999995,,0.0
08-31,1788178200,462.88001299999996,-82.44726786,0.789393580510364,2.33
08-31,1788178500,1357.1452140000001,216.19323552999992,0.6642025879010285,383.87
08-31,1788178800,420.78,-32.4546,,0.0
08-31,1788179400,769.608138,154.5105987500001,,0.0
08-31,1788179700,600.0,-381.0,,0.0
08-31,1788180000,600.0,123.0,,0.0
08-31,1788180900,313.0,-245.1005,,300.0
08-31,1788181200,11.02,2.203999999999999,,0.0
08-31,1788181500,298.280466,-43.586876910000015,0.8314250901562793,50.0
08-31,1788182100,300.0,66.0,,0.0
08-31,1788182700,340.331426,26.823199820000013,,0.0
08-31,1788183000,573.8014270000001,19.76785277999994,1.4801591122012918,324.75
08-31,1788183300,337.69922599999995,41.78497275999999,1.4024450539046271,5.0
08-31,1788183900,1043.13013,-302.7486318,1.4019408023707949,351.73
08-31,1788185100,767.505659,198.01334221,0.30055884170591396,0.0
08-31,1788185700,310.307691,-224.30000085,1.12,0.0
08-31,1788186300,41.79,-14.208599999999999,,0.0
08-31,1788187800,1216.979601,80.91227871000001,0.38059916832326557,499.8999999999999
08-31,1788188400,300.0,-99.0,,0.0
08-31,1788189300,600.0,103.91817999999998,0.6383606666666668,300.0
08-31,1788189900,298.907304,-37.210580179999994,0.564440686331599,13.75
08-31,1788190200,40.0,2.2858400000000003,0.87,20.0
08-31,1788190500,423.07000000000005,-69.60439999999998,0.6483975580663695,0.0
08-31,1788190800,206.739124,-64.08912844000001,,0.0
08-31,1788191100,408.522644,-38.708382943845,,0.0
08-31,1788191700,1133.4575650000002,-88.89862893999995,0.6262079053261177,385.88999999999993
08-31,1788192000,254.51,-78.89810000000001,,0.0
08-31,1788192300,1322.331527,-95.37196884000002,1.2587631743989895,150.07
08-31,1788192600,366.182726,25.280099860000007,,0.0
08-31,1788192900,1321.027947,233.62589407200005,0.6399438611925349,883.9100000000001
08-31,1788193500,763.901582,26.529266539999952,0.7501479339406288,99.79
08-31,1788193800,792.0,-42.129989999999964,0.9816250670034017,288.5
